Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
1,1211,13,-1,103.134,-15.4579,-37.2285,-94.9298,-1.59198,-1.96435,-13,1,23.5938,6.91191,20.6957,-8.97628,-0.40059,1.24846,-11,1,33.6653,28.7112,-11.2881,-13.4758,-0.423991,-0.374596,11,-1,57.7347,6.80372,-7.84597,-56.793,-2.40045,-0.856423
1,1221,11,-1,58.4841,-57.2759,11.5327,2.61915,0.044814,2.9429,-11,1,42.1444,-13.4742,38.1211,11.8904,0.289999,1.91055,-11,1,33.584,23.9536,6.26445,-22.6907,-0.821046,0.255795,11,-1,8.41026,-4.72718,-0.713267,6.91935,1.1652,-2.99184
1,1229,13,-1,20.5717,-0.0918052,-17.6995,-10.4835,-0.562208,-1.57598,-13,1,18.0542,-7.91546,1.41501,-16.1643,-1.44821,2.9647,11,-1,107.619,-19.4726,-43.1386,-96.6524,-1.46231,-1.99481,11,-1,101.028,-9.4473,43.4783,-90.7032,-1.46077,1.78476
1,1234,-13,1,26.6667,-12.3499,23.6288,-0.509423,-0.0191058,2.05241,13,-1,18.7969,12.319,-3.28374,13.8121,0.939115,-0.260502,-11,1,73.4271,17.2259,56.3514,43.8102,0.687927,1.27413,11,-1,32.4341,-29.6706,-3.4108,-12.6487,-0.411778,-3.02714
1,1240,-13,1,20.3893,16.6189,-3.74451,-11.2028,-0.617596,-0.221616,13,-1,21.8409,-13.32,-0.537868,-17.3003,-1.07708,-3.10123,-11,1,49.256,-17.5379,43.3943,-15.3465,-0.32228,1.95488,11,-1,46.8727,16.0434,-39.7189,-19.0281,-0.430755,-1.18691
1,1243,-13,1,32.316,-25.1765,-10.3043,-17.4436,-0.603853,-2.75311,13,-1,25.8332,-21.1662,8.2036,-12.3304,-0.519498,2.77184,11,-1,41.6344,-39.6707,8.46907,9.37718,0.229156,2.93127,-11,1,52.5969,20.8143,-26.3716,-40.469,-1.0189,-0.902631
